date,open,high,low,close,volume,currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,cpiaucns,cpiaucns_multiplier,cpi_adj_price,20d_vol_avg,100d_vol_avg,daily_diff,daily_returns,daily_volume_diff,daily_volume_pc_change,gain,loss,7d_avg_gain,7d_avg_loss,7d_rs,7d_rsi,14d_avg_gain,14d_avg_loss,14d_rs,14d_rsi,50d_avg_gain,50d_avg_loss,50d_rs,50d_rsi,200d_avg_gain,200d_avg_loss,200d_rs,200d_rsi,7d_force_index,14d_force_index,7d_cci,14d_cci,log_ret,7d_historic_volatility_of_risk-adjusted_return,14d_historic_volatility_of_risk-adjusted_return,252d_historic_volatility_of_risk-adjusted_return,7d_sharpe_ratio,14d_sharpe_ratio,50d_sharpe_ratio,200d_sharpe_ratio
2017-07-02,1.14,3.3,0.9406,2.91,5342616,USD,3576387.0943460213,5342616,,,,,-1369512.766603166,,,1000.0,,,,,,0.0,0.0,,4.742933333333333,0.02413333333333349,,0.6115679127461785,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.1203,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-36.145360768607105,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,2.91,5.48,2.41,4.02,6582566,USD,3898010.8402743572,11925182,,,85.10099253087628,,579767.8630403217,,,1000.0,,,,,,0.0,0.0,,5.891466666666666,0.4620666666666666,,0.655308751120443,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,38.144329896907195,32.312882144752834,38.144329896907195,,,,,,1.1099999999999994,0.3814432989690719,1239950.0,,1.11,0.0,,,,,,,,,,,,,,,,,,,,,0.3231288214475283,,,,,,,
2017-07-04,4.02,4.2,2.55,3.12,7564758,USD,1559812.9130016314,4360424,,,-12.432651513769517,,817273.1534082163,,,1000.0,,,,,,0.0,0.0,,5.574311111111111,0.854711111111111,,0.47997476245632875,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,,3.3,0.0,1.0,,,,,,,,,,,,,,,,,,,-22.388059701492523,-25.344890080953842,7.216494845360821,,,,,,-0.8999999999999995,-0.22388059701492524,982192.0,-0.20787773700552437,0.0,0.9,,,,,,,,,,,,,,,,,,,,,-0.2534489008095384,,,,,,,
2017-07-05,3.12,3.31,2.6,2.83,3907554,USD,183913.61722698342,452870,,,-7.631372464718336,,-2056804.6719288165,,,907.0512820512821,,,,,,0.0,0.0,,5.086566666666666,1.1918666666666666,,0.420605780505131,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,2.55,3.3,1.0,0.0,,,,,,,,,,,,,,,,,,,-9.294871794871796,-9.755629016624479,-2.7491408934707917,,,,,,-0.29000000000000004,-0.09294871794871795,-3657204.0,-4.723512307166013,0.0,0.29,,,,,,,,,,,,,,,,,,,,,-0.09755629016624479,,,,,,,
2017-07-06,2.83,3.53,2.82,3.25,4594848,USD,1154656.1524382534,5047718,,,3.399459568629905,,318718.7699782548,,,907.0512820512821,,,,,,0.0,0.0,,4.851253333333333,1.451493333333333,,0.5290098908942592,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,2.55,3.3,0.0,0.0,,,,,,,,,,,,,,,,,,,14.840989399293282,13.837828468649981,11.683848797250862,,,,,,0.41999999999999993,0.1484098939929328,687294.0,-1.187928811190188,0.42,0.0,,,,,,,,,,,,,,,,,,,,,0.13837828468649982,,,,,,,
2017-07-07,3.25,3.32,2.6,2.66,4027722,USD,-2201778.847561746,1019996,,,-3.843363568786521,,-49265.550790975685,,,742.3865877712032,,,,,,0.0,0.0,,4.639377777777777,1.5662444444444443,,0.3559089167046302,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,2.5892,3.3,0.0,0.0,,,,,,,,,,,,,,,,,,,-18.153846153846153,-20.03288735480384,-8.591065292096223,,,,,,-0.5899999999999999,-0.18153846153846154,-567126.0,-1.825157792734987,0.0,0.59,,,,,,,,,,,,,,,,,,,,,-0.2003288735480384,,,,,,,
2017-07-08,2.66,2.76,2.01,2.4,5977304,USD,-1962686.687561744,-4957308,,,-7.214791149990032,,-1315434.2147831118,,,742.3865877712032,,,,,,0.0,0.0,,4.425180952380952,1.5767809523809524,,0.289011040450445,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,2.5892,3.53,0.0,1.0,,,,,,,,,,,,,,,,,,,-9.774436090225569,-10.28573854397079,-17.525773195876294,,,,,,-0.26000000000000023,-0.09774436090225569,1949582.0,-4.437652303015556,0.0,0.26,,,,,,,,,,,,,,,,,,,-97.84257461767902,,-0.1028573854397079,,,,,,,
2017-07-09,2.4,2.55,2.12,2.21,3708160,USD,-4118593.6643059314,-8665468,,,-0.5798023817742468,,-877810.4260651633,,,683.6143162393163,,,,,,0.0,0.0,,4.21245,1.6126,,0.2297824874511991,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,2.5892,3.4995999999999996,0.0,0.0,,,,,,,,,,,,,,,,,,,-7.916666666666661,-8.247622182423841,-24.05498281786942,,,,,,-0.18999999999999995,-0.07916666666666661,-2269144.0,-2.1639130849587245,0.0,0.19,0.21857142857142858,0.31857142857142856,0.6860986547085203,40.691489361702125,,,,,,,,,,,,,-2595712.0000000005,,-108.38374190809719,,-0.08247622182423842,0.5335545221214392,,,-0.30175668771228054,,,
2017-07-10,2.21,2.28,1.23,1.6,7103406,USD,-6215789.721448787,-15768874,,,-8.57335199480362,,-2254231.2911010557,,,683.6143162393163,,,,,,0.0,0.0,,4.050325925925925,1.506014814814815,,0.03693934471093101,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,3.2103,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,2.5892,3.4698079999999996,0.0,0.0,,,,,,,,,,,,,,,,,,,-27.601809954751122,-32.29888862839258,-45.01718213058419,,,,,,-0.6099999999999999,-0.2760180995475112,3395246.0,-2.496267314899363,0.0,0.61,0.05999999999999999,0.4057142857142857,0.14788732394366197,12.883435582822088,,,,,,,,,,,,,-17190242.519999996,,-139.5987745824687,,-0.3229888862839258,0.39463260260372574,,,-0.4668411242875375,,,
2017-07-11,1.6,1.78,1.36,1.5,9768746,USD,-9472038.388115456,-25537620,,,-0.7953937997773708,,-2571215.2494343896,,,683.6143162393163,,,,,,0.0,0.0,2.65502,3.8419599999999994,1.46808,89.41100255365305,0.013446341011340067,0.0,0.0,,,,,,1.18694,,,,,,,,,,,,,,,,,,3.3550000000000004,,,3.2103,,0.0,0.0,0.0,,4.6868202623456785,5.011486960486322,,,,2.5892,3.3802156799999996,0.0,0.0,,,,,,,,,,,,,,,,,,1.5,-6.25,-6.453852113757125,-48.453608247422686,,,,,,-0.10000000000000009,-0.0625,2665340.0,-0.21497882627650544,0.0,0.1,0.05999999999999999,0.2914285714285714,0.20588235294117643,17.073170731707307,,,,,,,,,,,,,-15825368.520000001,,-117.30981256890854,,-0.06453852113757125,0.3711025013882793,,,-0.4958661829973492,,,
